lat,lng,Country,Province
-21.43600193,15.95099754,Namibia,Erongo
-21.93900292,15.85299646,Namibia,Erongo
-19.63999801,17.34200155,Namibia,Otjozondjupa
-22.455,18.96300054,Namibia,Omaheke
-28.01959593,18.73998246,Namibia,Karas
-26.49953367,17.15000199,Namibia,Karas
-28.54948606,16.42999426,Namibia,Karas
-24.61959674,17.95992672,Namibia,Hardap
-23.31957273,17.0800321,Namibia,Hardap
-20.10953611,16.1400378,Namibia,Kunene
-18.05958372,13.82002437,Namibia,Kunene
-21.99954995,15.5800203,Namibia,Erongo
-21.97960285,16.91001664,Namibia,Otjozondjupa
-20.45954059,16.64000728,Namibia,Otjozondjupa
-17.39952065,15.88000199,Namibia,Ohangwena
-17.60953367,18.61998979,Namibia,Kavango
-17.4996179,24.26000728,Namibia,Caprivi
-26.57389606,18.12999385,Namibia,Karas
-24.83999673,16.93998897,Namibia,Hardap
-22.6688631,14.53501949,Namibia,Erongo
-17.78001422,15.77003454,Namibia,Oshana
-17.92000568,19.74994665,Namibia,Kavango
-19.24002846,17.71001949,Namibia,Oshikoto
-26.64800006,15.15942582,Namibia,Karas
-22.95752765,14.50530554,Namibia,Erongo
-22.57000608,17.0835461,Namibia,Khomas
-19.56662352,18.11655798,Namibia,Otjozondjupa
28.35000004,82.18330255,Nepal,Rapti
28.26669606,83.58329762,Nepal,Dhawalagiri
29.25000013,82.21670162,Nepal,Karnali
27.53330409,83.38329953,Nepal,Lumbini
29.30000416,80.60000455,Nepal,Mahakali
28.69499706,80.5930026,Nepal,Achham
27.32599808,86.08699853,Nepal,Janakpur
27.5509981,85.13000156,Nepal,Narayani
26.5332961,86.73329761,Nepal,Sagarmatha
26.90800207,87.92600453,Nepal,Mechi
27.66661745,85.3333337,Nepal,Bhaktapur
27.41668439,85.03335201,Nepal,Narayani
28.0503408,81.61666134,Nepal,Banke
27.00040489,84.86659216,Nepal,Narayani
26.48374392,87.28334387,Nepal,Bhojpur
28.26399603,83.97199855,Nepal,Gorkha
27.71669191,85.31664221,Nepal,Bhaktapur
53.00000109,6.550002585,Netherlands,Drenthe
51.98799603,5.922999562,Netherlands,Gelderland
50.85299707,5.677002477,Netherlands,Limburg
52.52400009,6.096996529,Netherlands,Overijssel
51.50199618,3.609999541,Netherlands,Zeeland
51.68333714,5.316660485,Netherlands,NL
51.42997316,5.50001542,Netherlands,Noord-Brabant
53.25037884,5.783357298,Netherlands,Friesland
53.22040651,6.580001179,Netherlands,Groningen
52.10034568,5.120038614,Netherlands,Utrecht
52.38043194,4.629991006,Netherlands,Noord-Holland
51.9199691,4.479974323,Netherlands,Zuid-Holland
52.08003684,4.269961302,Netherlands,Zuid-Holland
52.34996869,4.916640176,Netherlands,Noord-Holland
-22.26252776,166.4442852,New Caledonia,Sud
-42.47274975,171.2087246,New Zealand,West Coast
-41.13548786,175.0290474,New Zealand,Manawatu-Wanganui
-40.94392332,175.6456506,New Zealand,Manawatu-Wanganui
-40.61236733,175.2772493,New Zealand,Manawatu-Wanganui
-36.84959959,174.5500069,New Zealand,Auckland
-36.7912569,174.7758329,New Zealand,Auckland
-37.98291543,176.9999865,New Zealand,Bay of Plenty
-43.89790322,171.7300756,New Zealand,Canterbury
-43.3776249,172.6400459,New Zealand,Canterbury
-39.0641931,174.0805265,New Zealand,Taranaki
-41.77443223,171.5666665,New Zealand,West Coast
-42.72568188,170.9681006,New Zealand,West Coast
-45.09731321,170.9710005,New Zealand,Otago
-40.35269326,175.6072033,New Zealand,Manawatu-Wanganui
-39.9311686,175.0288407,New Zealand,Manawatu-Wanganui
-39.63821491,176.8367924,New Zealand,Gisborne
-38.64478717,178.0152217,New Zealand,Gisborne
-38.13458576,176.2454073,New Zealand,Auckland
-38.69300128,176.0770455,New Zealand,Auckland
-37.69642129,176.1536299,New Zealand,Bay of Plenty
-44.38159463,171.2185823,New Zealand,Canterbury
-41.29258421,173.2474507,New Zealand,Nelson
-35.71995278,174.3100215,New Zealand,Northland
-45.02997882,168.6625109,New Zealand,Otago
-46.40942951,168.3650097,New Zealand,Southland
-39.4900069,176.9150305,New Zealand,Gisborne
-36.99997801,174.8849735,New Zealand,Auckland
-37.77000853,175.3000386,New Zealand,Auckland
-41.52099404,173.9592419,New Zealand,Marlborough
-45.87995278,170.4799711,New Zealand,Otago
-41.29997394,174.7832743,New Zealand,Manawatu-Wanganui
-43.53503131,172.6300207,New Zealand,Canterbury
-36.850013,174.7649808,New Zealand,Auckland
13.47599712,-86.58299659,Nicaragua,Madriz
13.62999605,-86.47299861,Nicaragua,Nueva Segovia
11.1999961,-84.83329749,Nicaragua,Nicaragua
11.84599813,-86.19499748,Nicaragua,Carazo
13.09100402,-86.00000362,Nicaragua,Jinotega
11.96900098,-86.09499852,Nicaragua,Masaya
11.24999676,-85.86004114,Nicaragua,Nicaragua
13.08998781,-86.35998478,Nicaragua,Estelí
12.46997398,-85.66000167,Nicaragua,Boaco
12.10999595,-85.37996708,Nicaragua,Chontales
11.44037274,-85.8199919,Nicaragua,Nicaragua
10.92040448,-83.69999211,Nicaragua,Nicaragua
11.93372764,-85.94998397,Nicaragua,Granada
12.63037762,-87.13004114,Nicaragua,Chinandega
12.91707847,-85.91665267,Nicaragua,Matagalpa
14.03334108,-83.38337061,Nicaragua,Atlántico Norte
12.43555747,-86.87943628,Nicaragua,León
11.99997683,-83.76494938,Nicaragua,Atlántico Sur
12.15301658,-86.26849166,Nicaragua,Managua
13.98740074,10.2700085,Niger,Zinder
11.88817486,3.446652383,Niger,Dosso
14.21203819,1.453078978,Niger,Niamey
14.73179974,0.919468138,Niger,Niamey
13.79043601,5.259926716,Niger,Tahoua
14.07618085,5.95859208,Niger,Tahoua
13.31705406,12.60888383,Niger,Diffa
14.25317263,13.11081702,Niger,Diffa
13.05001609,3.200000772,Niger,Dosso
18.81997398,7.32998124,Niger,Agadez
21.01498212,12.30750688,Niger,Agadez
13.49164288,7.096403767,Niger,Maradi
14.89998069,5.259926716,Niger,Tahoua
13.79999615,8.983317015,Niger,Zinder
13.51670595,2.116656045,Niger,Niamey
16.99587343,7.98280961,Niger,Agadez
5.532003041,7.486002487,Nigeria,Abia
5.007996056,7.849998524,Nigeria,Akwa Ibom
5.492997053,7.026003588,Nigeria,Imo
11.7991891,9.350334607,Nigeria,Jigawa
11.74899608,11.96600457,Nigeria,Yobe
7.629959329,4.179992634,Nigeria,Osun
7.970016092,3.590002806,Nigeria,Oyo
10.62042279,12.18999467,Nigeria,Borno
11.5203937,13.69000647,Nigeria,Borno
5.100397968,7.34998002,Nigeria,Abia
4.570404479,7.559993041,Nigeria,Akwa Ibom
5.783715433,7.033306843,Nigeria,Imo
7.190399596,8.129984089,Nigeria,Benue
4.960406513,8.330023558,Nigeria,Cross River
7.870409769,9.780012572,Nigeria,Taraba
8.900372741,11.36001949,Nigeria,Taraba
10.4003587,5.469939737,Nigeria,Niger
9.080413431,6.01001013,Nigeria,Niger
7.160427265,3.350017455,Nigeria,Ogun
6.820448017,3.920008503,Nigeria,Ogun
7.250395934,5.199982054,Nigeria,Ondo
7.530430521,5.759999551,Nigeria,Ondo
7.200398986,5.589984089,Nigeria,Ondo
7.0904057,4.840004027,Nigeria,Ondo
7.630372741,5.219980834,Nigeria,Ekiti
7.480433572,4.560021117,Nigeria,Osun
7.770364196,4.560021117,Nigeria,Osun
7.850436828,3.929982054,Nigeria,Oyo
6.210433572,7.06999711,Nigeria,Anambra
6.140412007,6.779988972,Nigeria,Anambra
11.68040977,10.19001339,Nigeria,Bauchi
10.3103642,9.84000891,Nigeria,Bauchi
10.29044293,11.16995357,Nigeria,Gombe
10.04570335,11.21305172,Nigeria,Gombe
5.890427265,5.680004434,Nigeria,Delta
6.867034321,7.383362995,Nigeria,Enugu
7.800388203,6.739939737,Nigeria,Kogi
7.110404479,6.739939737,Nigeria,Kogi
8.490423603,8.5200378,Nigeria,Nassarawa
8.849032205,7.873617308,Nigeria,Nassarawa
11.5203937,7.320007689,Nigeria,Katsina
12.99040733,7.599990599,Nigeria,Katsina
12.1704057,6.659996296,Nigeria,Zamfara
12.8803882,10.44999752,Nigeria,Yobe
12.87049217,11.03998734,Nigeria,Yobe
11.7103821,11.0799849,Nigeria,Yobe
12.45041445,4.199939737,Nigeria,Kebbi
11.42319033,4.516974649,Nigeria,Kebbi
10.2703408,13.2700321,Nigeria,Adamawa
9.460441914,12.04002966,Nigeria,Adamawa
8.490010192,4.549995889,Nigeria,Kwara
9.619992898,6.550028848,Nigeria,Niger
11.0799813,7.710009724,Nigeria,Kaduna
9.929973978,8.890041055,Nigeria,Plateau
9.209992085,12.48000281,Nigeria,Adamawa
6.340477314,5.620008096,Nigeria,Edo
11.84996014,13.16001298,Nigeria,Borno
4.810002257,7.010000772,Nigeria,Rivers
7.729979064,8.530011351,Nigeria,Benue
7.380026264,3.929982054,Nigeria,Oyo
8.130006326,4.239988972,Nigeria,Oyo
5.519958922,5.759999551,Nigeria,Delta
10.52001548,7.440000365,Nigeria,Kaduna
6.450031351,7.499996703,Nigeria,Enugu
13.06001548,5.240031289,Nigeria,Sokoto
9.083333149,7.533328002,Nigeria,Federal Capital Territory
11.99997683,8.5200378,Nigeria,Kano
6.443261653,3.391531071,Nigeria,Lagos
38.50700411,125.7620047,North Korea,Hwanghae-bukto
39.48800415,125.4639966,North Korea,P'yongan-namdo
38.25173362,125.1020691,North Korea,Hwanghae-namdo
39.02817202,127.5185624,North Korea,Kangwon-do
39.38130292,127.2517053,North Korea,Kangwon-do
37.96399925,126.5644087,North Korea,Kaesong
40.82547833,125.8008378,North Korea,Chagang-do
41.14543296,126.2958463,North Korea,Chagang-do
39.42360008,125.9389689,North Korea,P'yongan-namdo
40.81752016,128.1553194,North Korea,Ryanggang
38.33668968,126.3866418,North Korea,Hwanghae-bukto
37.93710166,125.3570922,North Korea,Hwanghae-namdo
38.039421,125.7143831,North Korea,Hwanghae-namdo
40.96043133,129.3204162,North Korea,Hamgyong-bukto
42.23043133,129.2303959,North Korea,Hamgyong-bukto
42.33768577,130.4027274,North Korea,Hamgyong-bukto
40.97322125,126.6032177,North Korea,Chagang-do
39.82313641,127.6231555,North Korea,Hamgyong-namdo
40.61709312,125.4501098,North Korea,P'yongan-bukto
39.68128461,125.2163256,North Korea,P'yongan-bukto
41.39273053,128.1927331,North Korea,Ryanggang
38.76692078,125.4524338,North Korea,Namp'o-si
41.78461875,129.79,North Korea,Hamgyong-bukto
40.67230939,129.202749,North Korea,Hamgyong-bukto
39.91005617,127.5454341,North Korea,Hamgyong-namdo
39.16048952,127.4308158,North Korea,Kangwon-do
40.08585939,124.4212837,North Korea,P'yongan-bukto
39.0194387,125.7546907,North Korea,P'yongyang
35.3259991,33.33300361,Northern Cyprus,
35.12502525,33.95001013,Northern Cyprus,
15.21125368,145.7505761,Northern Mariana Islands,
58.46475606,8.766000553,Norway,Aust-Agder
60.63000316,6.441003463,Norway,Hordaland
61.18329612,6.849999471,Norway,Sogn og Fjordane
59.91348606,11.34723651,Norway,Akershus
60.82000207,11.06900156,Norway,Hedmark
59.26400109,10.42100147,Norway,Vestfold
69.24061729,18.00860592,Norway,Troms
60.80002138,10.7000081,Norway,Oppland
64.86801597,11.20530025,Norway,Nord-Trøndelag
68.7879059,16.51557043,Norway,Troms
62.54541872,6.388023233,Norway,Møre og Romsdal
58.84541201,5.690029662,Norway,Rogaland
59.75724265,10.19073686,Norway,Buskerud
59.43697797,10.66915727,Norway,Ãstfold
64.01706016,11.50001094,Norway,Nord-Trøndelag
68.23328859,14.56669714,Norway,Nordland
66.31660972,14.16666988,Norway,Nordland
68.38315025,17.28999345,Norway,Nordland
67.24677227,14.39901132,Norway,Nordland
59.4119149,5.277496703,Norway,Rogaland
58.97000389,5.680004434,Norway,Rogaland
59.19998985,9.600023558,Norway,Telemark
64.48331077,11.50001094,Norway,Nord-Trøndelag
69.96664532,23.24167151,Norway,Finnmark
70.09659678,29.76574927,Norway,Finnmark
62.74830039,7.183323526,Norway,Møre og Romsdal
61.13328269,10.5000203,Norway,Oppland
69.72500633,30.05164343,Norway,Finnmark
58.16664207,8.000017862,Norway,Vest-Agder
70.66127993,23.68800085,Norway,Finnmark
69.63507623,18.99202525,Norway,Troms
63.41665753,10.41666622,Norway,Sør-Trøndelag
60.39100242,5.324522256,Norway,Hordaland
59.91669029,10.74997921,Norway,Oslo
23.3031887,57.97820756,Oman,Ad Dakhliyah
20.63301577,58.90802161,Oman,Ash Sharqiyah
16.99243695,54.69179317,Oman,Dhofar
23.22538983,56.51695308,Oman,Al Dhahira
17.02545819,54.08521521,Oman,Dhofar
24.36197335,56.73441896,Oman,Al Batnah
23.68024579,58.18253617,Oman,Muscat
22.92638999,57.53141313,Oman,Ad Dakhliyah
22.57581708,59.53480505,Oman,Ash Sharqiyah
23.61332481,58.59331213,Oman,Muscat
33.89918276,70.10082678,Pakistan,F.A.T.A.
32.5200163,74.5600378,Pakistan,Punjab
31.71998761,73.98999508,Pakistan,Punjab
32.5799868,74.08001542,Pakistan,Punjab
30.67173118,73.11180579,Pakistan,Punjab
31.71998761,72.97997921,Pakistan,Punjab
28.4202407,70.29518184,Pakistan,Punjab
34.3417914,73.19681352,Pakistan,Khyber-Pakhtunkhwa
33.60268923,71.43268347,Pakistan,N.W.F.P.
34.1495034,73.19950069,Pakistan,N.W.F.P.
34.20004295,72.0399849,Pakistan,N.W.F.P.
25.13896812,62.32858801,Pakistan,Baluchistan
31.34897666,69.4385933,Pakistan,Baluchistan
35.91709576,74.30000199,Pakistan,Northern Areas
31.12537274,74.45503129,Pakistan,Punjab
32.45219098,71.47180253,Pakistan,Punjab
30.81040489,73.45002803,Pakistan,Punjab
31.2803762,72.32498043,Pakistan,Punjab
32.08536582,72.6749849,Pakistan,Punjab
30.06039899,70.63505774,Pakistan,Punjab
28.3006356,70.13023067,Pakistan,Punjab
26.24543805,68.40000037,Pakistan,Sind
32.98897992,70.59857418,Pakistan,N.W.F.P.
31.82899904,70.89855587,Pakistan,Khyber-Pakhtunkhwa
30.92504905,66.44632117,Pakistan,Baluchistan
25.99178428,63.07179846,Pakistan,Baluchistan
31.40998069,73.10999711,Pakistan,Punjab
33.59997622,73.04002722,Pakistan,Punjab
29.38997479,71.67499426,Pakistan,Punjab
25.53178652,69.01179765,Pakistan,Sind
27.71356549,68.8485518,Pakistan,Sind
34.75003522,72.34999182,Pakistan,N.W.F.P.
32.16042584,74.18502193,Pakistan,Punjab
30.22000165,67.02499385,Pakistan,Baluchistan
27.56176597,68.20678218,Pakistan,Sind
33.69999595,73.16663448,Pakistan,F.C.T.
30.19997703,71.45500769,Pakistan,Punjab
25.379987,68.37498897,Pakistan,Sind
34.00501609,71.53500281,Pakistan,N.W.F.P.
31.55997154,74.35002478,Pakistan,Punjab
24.86999229,66.99000891,Pakistan,Sind
7.345226355,134.4695009,Palau,
7.487396173,134.6265485,Palau,
31.90294475,35.20620938,Palestine,
31.54059287,35.09557328,Palestine,
32.22148155,35.25442663,Palestine,
31.52999921,34.44501868,Palestine,
9.541686355,-78.97196299,Panama,Kuna Yala
8.509983133,-80.35998926,Panama,Coclé
7.970016092,-80.42003727,Panama,Herrera
7.518958353,-78.16601465,Panama,Darién
9.335350084,-82.2474707,Panama,Bocas del Toro
9.30001243,-82.3999681,Panama,Bocas del Toro
7.760390644,-80.28001998,Panama,Los Santos
8.100369892,-80.98333622,Panama,Veraguas
8.398181172,-78.14022811,Panama,Darién
9.365021382,-79.8749801,Panama,Colón
8.949982116,-79.56665267,Panama,Panama
8.280023009,-82.87001693,Panama,Chiriquí
8.433321146,-82.43332524,Panama,Chiriquí
8.96801719,-79.53303715,Panama,Panama
-5.490000005,143.7180037,Papua New Guinea,Enga
-2.690000936,141.3039966,Papua New Guinea,Sandaun
-6.022997883,144.9600127,Papua New Guinea,Chimbu
-7.927001897,145.8379987,Papua New Guinea,Gulf
-6.228000033,155.5659907,Papua New Guinea,North Solomons
-2.032001997,147.2799966,Papua New Guinea,Manus
-5.55000289,150.1430137,Papua New Guinea,West New Britain
-9.109151958,143.2337226,Papua New Guinea,
-5.429742201,154.6711375,Papua New Guinea,North Solomons
-6.216275616,155.6333321,Papua New Guinea,North Solomons
-6.144393698,143.6452266,Papua New Guinea,Southern Highlands
-10.04260537,148.5650297,Papua New Guinea,Central
-10.30207273,150.4590743,Papua New Guinea,Milne Bay
-8.769194724,148.2484082,Papua New Guinea,Northern
-5.474615459,150.4099816,Papua New Guinea,West New Britain
-3.553492412,143.6367,Papua New Guinea,East Sepik
-5.224811586,145.785251,Papua New Guinea,Madang
-2.581284323,150.8129765,Papua New Guinea,New Ireland
-6.083312155,145.3854821,Papua New Guinea,Eastern Highlands
-5.86322223,144.2168196,Papua New Guinea,Western Highlands
-4.205490385,152.1434307,Papua New Guinea,East New Britain
-6.732988262,146.9900354,Papua New Guinea,Morobe
-9.464707826,147.1925036,Papua New Guinea,Central
-22.03000205,-60.60999555,Paraguay,Boquerón
-25.38700191,-57.14000047,Paraguay,Cordillera
-20.51995034,-62.209986,Paraguay,Boquerón
-25.04995807,-57.08998845,Paraguay,Cordillera
-25.09000731,-57.52998743,Paraguay,Presidente Hayes
-23.05028685,-59.84994918,Paraguay,Presidente Hayes
-22.64002765,-57.7899974,Paraguay,Presidente Hayes
-23.43000527,-58.85998377,Paraguay,Presidente Hayes
-24.08996499,-57.07998906,Paraguay,San Pedro
-25.34001788,-57.52003972,Paraguay,Asunción
-25.40998777,-57.27997685,Paraguay,Asunción
-26.67998777,-57.15001062,Paraguay,Misiones
-25.62000079,-57.16001001,Paraguay,Paraguarí
-26.02002806,-54.76994918,Paraguay,Alto Paraná
-25.44998533,-56.4399506,Paraguay,Caaguazú
-26.20001707,-56.38000594,Paraguay,Caazapá
-23.91002765,-55.45998458,Paraguay,Canindeyú
-27.34718482,-55.87391878,Paraguay,Itapúa
-27.17003538,-56.25003972,Paraguay,Itapúa
-21.06958087,-57.89999068,Paraguay,Alto Paraguay
-19.91611123,-60.78327722,Paraguay,Alto Paraguay
-22.28960976,-57.93998824,Paraguay,Alto Paraguay
-23.33962319,-57.05001673,Paraguay,Concepción
-23.46948606,-57.23997929,Paraguay,Concepción
-24.41960895,-57.10001367,Paraguay,San Pedro
-25.50961994,-57.36002364,Paraguay,Asunción
-26.86948525,-58.29999211,Paraguay,Ñeembucú
-22.54458128,-55.75999211,Paraguay,Amambay
-22.12961953,-56.5199974,Paraguay,Amambay
-26.0295882,-55.94000696,Paraguay,Caazapá
-24.0796297,-55.49998214,Paraguay,Canindeyú
-27.07954995,-55.74996688,Paraguay,Itapúa
-23.40638914,-57.43441187,Paraguay,Concepción
-25.7500187,-56.43331018,Paraguay,Guairá
-22.33999428,-60.02998987,Paraguay,Boquerón
-25.51669961,-54.61605676,Paraguay,Alto Paraná
-25.29640298,-57.64150517,Paraguay,Asunción
-6.629997133,-79.80002344,Peru,Lambayeque
-6.150026429,-79.71000309,Peru,Lambayeque
-17.02000893,-72.01998153,Peru,Arequipa
-13.30421507,-72.11661646,Peru,Cusco
-14.46001015,-72.0800037,Peru,Cusco
-15.47002602,-69.42998458,Peru,Callao
-9.440006491,-78.20999129,Peru,Ancash
-8.932182191,-74.70521814,Peru,Huánuco
-7.810028464,-78.04994938,Peru,La Libertad
-7.899997133,-78.56999516,Peru,La Libertad
-6.43000934,-76.52001693,Peru,San Martín
-4.570019512,-73.78002914,Peru,Loreto
-14.6999955,-74.12998194,Peru,Ayacucho
-11.93003538,-76.71000533,Peru,Lima
-11.25999876,-74.69002527,Peru,Junín
-11.41001544,-75.72998763,Peru,Junín
-11.52003457,-75.94000065,Peru,Junín
-11.06001097,-77.59997685,Peru,Lima
-11.11003375,-77.61994979,Peru,Lima
-6.82962319,-79.92998967,Peru,Lambayeque
-5.979597556,-79.74997481,Peru,Lambayeque
-5.55962319,-80.81998702,Peru,Piura
-5.089574362,-80.17000086,Peru,Piura
-4.889586569,-80.67999557,Peru,Piura
-13.63959511,-72.89000594,Peru,Apurímac
-16.61961994,-72.71999048,Peru,Arequipa
-14.28958128,-71.22997807,Peru,Cusco
-15.83294961,-70.03330693,Peru,Callao
-14.87957111,-70.59999068,Peru,Callao
-16.07960122,-69.66999577,Peru,Callao
-16.56458453,-69.04499516,Peru,Callao
-10.06958047,-78.15999435,Peru,Ancash
-7.619600811,-78.04000167,Peru,Cajamarca
-5.709588197,-78.80998051,Peru,Cajamarca
-6.549588604,-78.65004195,Peru,Cajamarca
-9.289628073,-75.9899976,Peru,Huánuco
-6.049619121,-76.96665633,Peru,San Martín
-7.169602438,-76.73997766,Peru,San Martín
-8.179618308,-76.52001693,Peru,San Martín
-5.235250225,-78.50064539,Peru,Amazonas
-6.229608135,-77.87001205,Peru,Amazonas
-3.916260967,-70.50834253,Peru,Loreto
-2.332791729,-71.91668034,Peru,Loreto
-2.902059307,-76.40247888,Peru,Loreto
-2.516139711,-75.76660038,Peru,Loreto
-0.932928854,-75.39998194,Peru,Loreto
-5.069627259,-73.90999536,Peru,Loreto
-12.94961139,-74.25000045,Peru,Ayacucho
-15.01961424,-73.78997685,Peru,Ayacucho
-13.41960854,-76.13998845,Peru,Ica
-14.18958738,-75.73996118,Peru,Ica
-11.12961912,-75.34001144,Peru,Junín
-11.1496179,-76.01002222,Peru,Junín
-11.79960407,-75.50002751,Peru,Junín
-10.69961953,-77.79999048,Peru,Lima
-11.55961871,-77.26997115,Peru,Lima
-12.5196118,-76.73997766,Peru,Lima
-6.762908916,-79.83658452,Peru,Lambayeque
-15.49999835,-70.13996708,Peru,Callao
-10.69000771,-76.26998051,Peru,Pasco
-6.50995278,-76.47996769,Peru,San Martín
-13.17502399,-74.2199506,Peru,Ayacucho
-12.07002684,-77.13496647,Peru,Lima
-5.089987774,-81.12002039,Peru,Piura
-4.579993063,-81.27998478,Peru,Piura
-3.570028871,-80.45998316,Peru,Tumbes
-12.60002033,-69.18333297,Peru,Madre de Dios
-17.64002277,-71.34002303,Peru,Moquegua
-17.18997272,-70.93999577,Peru,Moquegua
-9.530026836,-77.53000696,Peru,Ancash
-7.150017071,-78.53002344,Peru,Cajamarca
-9.920028871,-76.24000818,Peru,Huánuco
-7.400647767,-79.57060592,Peru,La Libertad
-8.220029278,-78.98999536,Peru,La Libertad
-0.116596254,-75.22996647,Peru,Loreto
-7.340031312,-75.01997929,Peru,Loreto
-12.79003457,-74.99000696,Peru,Huancavelica
-13.71003009,-76.21998356,Peru,Ica
-14.83001341,-74.94001001,Peru,Ica
-5.210032126,-80.62997278,Peru,Piura
-16.41999388,-71.53001144,Peru,Arequipa
-9.070003236,-78.56999516,Peru,Ancash
-8.368909079,-74.53499597,Peru,Ucayali
-3.750017884,-73.25000981,Peru,Loreto
-12.08000039,-75.20001998,Peru,Junín
-13.52502846,-71.97215499,Peru,Cusco
-18.00000079,-70.25001205,Peru,Tacna
-8.120035381,-79.01996769,Peru,La Libertad
-14.06799274,-75.72549178,Peru,Ica
-12.04801268,-77.05006209,Peru,Lima
10.55037539,123.3800036,Philippines,Negros Occidental
10.95874839,123.3085868,Philippines,Negros Occidental
7.852968973,123.5070243,Philippines,Zamboanga Del Sur
8.146206888,123.8444197,Philippines,Misamis Occidental
15.48379519,120.5833785,Philippines,Tarlac
15.50208864,120.9617016,Philippines,Nueva Ecija
14.82957155,120.2827767,Philippines,Zambales
16.04789512,120.3408093,Philippines,Pangasinan
14.06956626,121.3226098,Philippines,Laguna
14.6504352,121.0299662,Philippines,Metropolitan Manila
14.5504413,120.9999939,Philippines,Metropolitan Manila
8.171244119,124.2153531,Philippines,Lanao del Norte
11.0642975,124.6075256,Philippines,Leyte
11.25043601,125.0000081,Philippines,Leyte
8.949542866,125.5435925,Philippines,Agusan del Norte
7.382144998,125.8016646,Philippines,Davao del Norte
9.784298115,125.4888155,Philippines,Dinagat Islands
8.830377013,125.1299743,Philippines,Misamis Oriental
13.16998293,123.7500069,Philippines,Albay
17.61309674,121.7268746,Philippines,Cagayan
17.57472699,120.3869047,Philippines,Ilocos Sur
10.63168825,122.9816817,Philippines,Negros Occidental
11.58527346,122.7511014,Philippines,Capiz
9.754267783,118.744384,Philippines,Palawan
13.61915448,123.1813594,Philippines,Camarines Sur
15.14505617,120.5450862,Philippines,Pampanga
13.78167686,121.021698,Philippines,Batangas
7.216909606,124.2484261,Philippines,Shariff Kabunsuan
12.06718203,124.6041666,Philippines,Samar
8.450839456,124.6852986,Philippines,Misamis Oriental
6.919976826,122.0800313,Philippines,Zamboanga del Sur
18.1988491,120.5936104,Philippines,Ilocos Norte
16.42999066,120.5699426,Philippines,Benguet
6.110827249,125.1747261,Philippines,South Cotabato
10.31997601,123.9000752,Philippines,Cebu
10.70504295,122.5450158,Philippines,Iloilo
7.110016906,125.6299955,Philippines,Davao Del Sur
14.60415895,120.9822172,Philippines,Metropolitan Manila
53.80003522,20.48003129,Poland,Warmian-Masurian
54.18995974,19.40268103,Poland,Warmian-Masurian
52.77994244,18.24998653,Poland,Kuyavian-Pomeranian
50.35003908,18.90999792,Poland,Silesian
50.68497988,17.93134965,Poland,Opole
54.2,16.1833333,Poland,West Pomeranian
53.83370241,22.34999467,Poland,Warmian-Masurian
54.52037884,18.53002112,Poland,Pomeranian
51.11043194,17.03000932,Poland,Lower Silesian
53.42039431,14.53000688,Poland,West Pomeranian
51.95040651,15.50002519,Poland,Lubusz
52.4057534,16.89993974,Poland,Greater Poland
53.48039064,18.75000769,Poland,Kuyavian-Pomeranian
53.12041262,18.01000118,Poland,Kuyavian-Pomeranian
50.26038047,19.02001705,Poland,Silesian
50.3303762,18.67001257,Poland,Silesian
50.8903937,20.6600203,Poland,Swietokrzyskie
53.15035911,23.1699963,Poland,Podlachian
51.25039756,22.57272009,Poland,Lublin
50.07046958,22.00004187,Poland,Subcarpathian
51.77499086,19.45136023,Poland,Lódz
54.3599752,18.64004024,Poland,Pomeranian
50.05997927,19.96001135,Poland,Lesser Poland
52.25000063,20.99999955,Poland,Masovian
40.64100311,-8.650997534,Portugal,Aveiro
39.73899603,-8.804996462,Portugal,Leiria
41.69623514,-8.844137484,Portugal,Viana do Castelo
38.01400214,-7.86300241,Portugal,Beja
38.55999611,-7.905995561,Portugal,Évora
39.29000411,-7.423001549,Portugal,Portalegre
39.23100008,-8.682002552,Portugal,Santarém
41.80799701,-6.755003426,Portugal,Bragança
39.81099615,-7.487999559,Portugal,Castelo Branco
40.54100414,-7.262000512,Portugal,Guarda
40.65699611,-7.910000431,Portugal,Viseu
41.29399815,-7.73700249,Portugal,Vila Real
41.55499453,-8.421331219,Portugal,Braga
40.28334088,-7.499992108,Portugal,Castelo Branco
38.53465595,-28.64475681,Portugal,Azores
38.65039146,-27.21666976,Portugal,Azores
37.13373985,-8.533314048,Portugal,Faro
37.0170803,-7.933273154,Portugal,Faro
40.20037437,-8.41668034,Portugal,Coimbra
38.52995953,-8.900010011,Portugal,Lisboa
41.15000633,-8.620001263,Portugal,Porto
32.64998252,-16.88003972,Portugal,Madeira
37.74830182,-25.6665835,Portugal,Azores
38.72272288,-9.144866305,Portugal,Lisboa
18.00038576,-66.61664209,Puerto Rico,
18.20151044,-67.13971094,Puerto Rico,
18.44002301,-66.72999435,Puerto Rico,
18.44002301,-66.12997929,Puerto Rico,
25.28655601,51.53296789,Qatar,Ad Dawhah
45.04500004,23.27400062,Romania,Gorj
44.43499814,24.37100156,Romania,Olt
43.90163107,25.28670654,Romania,Teleorman
44.93799913,25.4590025,Romania,Dâmbovita
43.92999911,25.8399995,Romania,Giurgiu
44.56999806,27.38199659,Romania,Ialomita
46.07700313,23.58000059,Romania,Alba
47.13800409,24.51300358,Romania,Bistrita-Nasaud
45.88332304,22.91667357,Romania,Hunedoara
47.1750031,23.06300448,Romania,Salaj
